DateId,PK_Date,Date_Name,Year,Year_Name,Half_Year,Half_Year_Name,Quarter,Quarter_Name,Month,Month_Name,Day_Of_Year,Day_Of_Year_Name,Day_Of_Half_Year,Day_Of_Half_Year_Name,Day_Of_Quarter,Day_Of_Quarter_Name,Day_Of_Month,Day_Of_Month_Name,Month_Of_Year,Month_Of_Year_Name,Month_Of_Half_Year,Month_Of_Half_Year_Name,Month_Of_Quarter,Month_Of_Quarter_Name,Quarter_Of_Year,Quarter_Of_Year_Name,Quarter_Of_Half_Year,Quarter_Of_Half_Year_Name,Half_Year_Of_Year,Half_Year_Of_Year_Name
1191,2008-11-09,Sunday -  April 05 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,95,Day 95,95,Day 95,5,Day 5,5,Day 5,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1192,2008-11-10,Monday -  April 06 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,96,Day 96,96,Day 96,6,Day 6,6,Day 6,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1193,2008-11-11,Tuesday -  April 07 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,97,Day 97,97,Day 97,7,Day 7,7,Day 7,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1194,2008-11-12,Wednesday -  April 08 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,98,Day 98,98,Day 98,8,Day 8,8,Day 8,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1195,2008-11-13,Thursday -  April 09 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,99,Day 99,99,Day 99,9,Day 9,9,Day 9,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1196,2008-11-14,Friday -  April 10 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,100,Day 100,100,Day 100,10,Day 10,10,Day 10,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1197,2008-11-15,Saturday -  April 11 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,101,Day 101,101,Day 101,11,Day 11,11,Day 11,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1198,2008-11-16,Sunday -  April 12 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,102,Day 102,102,Day 102,12,Day 12,12,Day 12,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1199,2008-11-17,Monday -  April 13 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,103,Day 103,103,Day 103,13,Day 13,13,Day 13,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1200,2008-11-18,Tuesday -  April 14 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,104,Day 104,104,Day 104,14,Day 14,14,Day 14,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1201,2008-11-19,Wednesday -  April 15 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,105,Day 105,105,Day 105,15,Day 15,15,Day 15,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1202,2008-11-20,Thursday -  April 16 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,106,Day 106,106,Day 106,16,Day 16,16,Day 16,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1203,2008-11-21,Friday -  April 17 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,107,Day 107,107,Day 107,17,Day 17,17,Day 17,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1204,2008-11-22,Saturday -  April 18 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,108,Day 108,108,Day 108,18,Day 18,18,Day 18,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1205,2008-11-23,Sunday -  April 19 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,109,Day 109,109,Day 109,19,Day 19,19,Day 19,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1206,2008-11-24,Monday -  April 20 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,110,Day 110,110,Day 110,20,Day 20,20,Day 20,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1207,2008-11-25,Tuesday -  April 21 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,111,Day 111,111,Day 111,21,Day 21,21,Day 21,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1208,2008-11-26,Wednesday -  April 22 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,112,Day 112,112,Day 112,22,Day 22,22,Day 22,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1209,2008-11-27,Thursday -  April 23 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,113,Day 113,113,Day 113,23,Day 23,23,Day 23,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1210,2008-11-28,Friday -  April 24 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,114,Day 114,114,Day 114,24,Day 24,24,Day 24,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1211,2008-11-29,Saturday -  April 25 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,115,Day 115,115,Day 115,25,Day 25,25,Day 25,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1212,2008-11-30,Sunday -  April 26 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,116,Day 116,116,Day 116,26,Day 26,26,Day 26,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1213,2008-12-01,Monday -  April 27 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,117,Day 117,117,Day 117,27,Day 27,27,Day 27,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1214,2008-12-02,Tuesday -  April 28 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,118,Day 118,118,Day 118,28,Day 28,28,Day 28,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1215,2008-12-03,Wednesday -  April 29 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,119,Day 119,119,Day 119,29,Day 29,29,Day 29,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1216,2008-12-04,Thursday -  April 30 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,04-01-2009 00:00,Apr-09,120,Day 120,120,Day 120,30,Day 30,30,Day 30,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
1217,2008-12-05,Friday -  May 01 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,121,Day 121,121,Day 121,31,Day 31,1,Day 1,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1218,2008-12-06,Saturday -  May 02 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,122,Day 122,122,Day 122,32,Day 32,2,Day 2,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1219,2008-12-07,Sunday -  May 03 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,123,Day 123,123,Day 123,33,Day 33,3,Day 3,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1220,2008-12-08,Monday -  May 04 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,124,Day 124,124,Day 124,34,Day 34,4,Day 4,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1221,2008-12-09,Tuesday -  May 05 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,125,Day 125,125,Day 125,35,Day 35,5,Day 5,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1222,2008-12-10,Wednesday -  May 06 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,126,Day 126,126,Day 126,36,Day 36,6,Day 6,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1223,2008-12-11,Thursday -  May 07 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,127,Day 127,127,Day 127,37,Day 37,7,Day 7,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1224,2008-12-12,Friday -  May 08 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,128,Day 128,128,Day 128,38,Day 38,8,Day 8,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1225,2008-12-13,Saturday -  May 09 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,129,Day 129,129,Day 129,39,Day 39,9,Day 9,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1226,2008-12-14,Sunday -  May 10 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,130,Day 130,130,Day 130,40,Day 40,10,Day 10,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1227,2008-12-15,Monday -  May 11 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,131,Day 131,131,Day 131,41,Day 41,11,Day 11,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1228,2008-12-16,Tuesday -  May 12 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,132,Day 132,132,Day 132,42,Day 42,12,Day 12,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1229,2008-12-17,Wednesday -  May 13 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,133,Day 133,133,Day 133,43,Day 43,13,Day 13,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1230,2008-12-18,Thursday -  May 14 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,134,Day 134,134,Day 134,44,Day 44,14,Day 14,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1231,2008-12-19,Friday -  May 15 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,135,Day 135,135,Day 135,45,Day 45,15,Day 15,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1232,2008-12-20,Saturday -  May 16 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,136,Day 136,136,Day 136,46,Day 46,16,Day 16,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1233,2008-12-21,Sunday -  May 17 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,137,Day 137,137,Day 137,47,Day 47,17,Day 17,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1234,2008-12-22,Monday -  May 18 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,138,Day 138,138,Day 138,48,Day 48,18,Day 18,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1235,2008-12-23,Tuesday -  May 19 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,139,Day 139,139,Day 139,49,Day 49,19,Day 19,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1236,2008-12-24,Wednesday -  May 20 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,140,Day 140,140,Day 140,50,Day 50,20,Day 20,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1237,2008-12-25,Thursday -  May 21 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,141,Day 141,141,Day 141,51,Day 51,21,Day 21,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1238,2008-12-26,Friday -  May 22 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,142,Day 142,142,Day 142,52,Day 52,22,Day 22,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1239,2008-12-27,Saturday -  May 23 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,143,Day 143,143,Day 143,53,Day 53,23,Day 23,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1240,2008-12-28,Sunday -  May 24 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,144,Day 144,144,Day 144,54,Day 54,24,Day 24,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1241,2008-12-29,Monday -  May 25 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,145,Day 145,145,Day 145,55,Day 55,25,Day 25,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1242,2008-12-30,Tuesday -  May 26 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,146,Day 146,146,Day 146,56,Day 56,26,Day 26,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1243,2008-12-31,Wednesday -  May 27 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,147,Day 147,147,Day 147,57,Day 57,27,Day 27,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1244,2009-01-01,Thursday -  May 28 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,148,Day 148,148,Day 148,58,Day 58,28,Day 28,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1245,2009-01-02,Friday -  May 29 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,149,Day 149,149,Day 149,59,Day 59,29,Day 29,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1246,2009-01-03,Saturday -  May 30 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,150,Day 150,150,Day 150,60,Day 60,30,Day 30,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1247,2009-01-04,Sunday -  May 31 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,05-01-2009 00:00,May-09,151,Day 151,151,Day 151,61,Day 61,31,Day 31,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
1248,2009-01-05,Monday -  June 01 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,152,Day 152,152,Day 152,62,Day 62,1,Day 1,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1249,2009-01-06,Tuesday -  June 02 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,153,Day 153,153,Day 153,63,Day 63,2,Day 2,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1250,2009-01-07,Wednesday -  June 03 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,154,Day 154,154,Day 154,64,Day 64,3,Day 3,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1251,2009-01-08,Thursday -  June 04 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,155,Day 155,155,Day 155,65,Day 65,4,Day 4,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1252,2009-01-09,Friday -  June 05 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,156,Day 156,156,Day 156,66,Day 66,5,Day 5,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1253,2009-01-10,Saturday -  June 06 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,157,Day 157,157,Day 157,67,Day 67,6,Day 6,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1254,2009-01-11,Sunday -  June 07 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,158,Day 158,158,Day 158,68,Day 68,7,Day 7,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1255,2009-01-12,Monday -  June 08 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,159,Day 159,159,Day 159,69,Day 69,8,Day 8,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1256,2009-01-13,Tuesday -  June 09 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,160,Day 160,160,Day 160,70,Day 70,9,Day 9,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1257,2009-01-14,Wednesday -  June 10 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,161,Day 161,161,Day 161,71,Day 71,10,Day 10,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1258,2009-01-15,Thursday -  June 11 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,162,Day 162,162,Day 162,72,Day 72,11,Day 11,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1259,2009-01-16,Friday -  June 12 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,163,Day 163,163,Day 163,73,Day 73,12,Day 12,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1260,2009-01-17,Saturday -  June 13 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,164,Day 164,164,Day 164,74,Day 74,13,Day 13,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1261,2009-01-18,Sunday -  June 14 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,165,Day 165,165,Day 165,75,Day 75,14,Day 14,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1262,2009-01-19,Monday -  June 15 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,166,Day 166,166,Day 166,76,Day 76,15,Day 15,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1263,2009-01-20,Tuesday -  June 16 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,167,Day 167,167,Day 167,77,Day 77,16,Day 16,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1264,2009-01-21,Wednesday -  June 17 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,168,Day 168,168,Day 168,78,Day 78,17,Day 17,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1265,2009-01-22,Thursday -  June 18 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,169,Day 169,169,Day 169,79,Day 79,18,Day 18,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
1266,2009-01-23,Friday -  June 19 2009,01-01-2009 00:00,Calendar 2009,01-01-2009 00:00,Semester 1 -  2009,04-01-2009 00:00,Quarter 2 -  2009,06-01-2009 00:00,Jun-09,170,Day 170,170,Day 170,80,Day 80,19,Day 19,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
